time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-03-19T21:20:13.370Z,38.559,142.549,45.3,4.4,mb,35,135.9,,0.76,us,usp000hxyz,2014-11-07T01:44:14.901Z,"92 km SE of ?funato, Japan",earthquake,,7,,8,reviewed,us,us
2011-03-19T10:40:32.050Z,38.729,142.371,35,4.3,mb,12,147.1,,0.65,us,usp000hxx8,2014-11-07T01:44:14.633Z,"68 km SE of ?funato, Japan",earthquake,,,,2,reviewed,us,us
2011-03-19T06:01:50.100Z,38.081,141.941,39.7,4.6,mb,51,101.2,,0.79,us,usp000hxwb,2014-11-07T01:44:14.433Z,"67 km SE of Ishinomaki, Japan",earthquake,,6,,9,reviewed,us,us
2011-03-19T00:45:19.930Z,37.936,141.962,60.7,4.1,mb,25,129.3,,0.37,us,usp000hxve,2014-11-07T01:44:14.233Z,"78 km SE of Ishinomaki, Japan",earthquake,,6.1,,6,reviewed,us,us
2011-03-19T00:01:29.350Z,38.219,142.677,54.1,4.3,mb,29,136,,0.57,us,usp000hxv9,2014-11-07T01:44:14.215Z,"122 km E of Ishinomaki, Japan",earthquake,,6.5,,5,reviewed,us,us
2011-03-18T12:59:30.830Z,38.353,142.268,45.6,4.5,mb,33,127.7,,0.83,us,usp000hxte,2014-11-07T01:44:13.340Z,"84 km E of Ishinomaki, Japan",earthquake,,7.4,,3,reviewed,us,us
2011-03-18T12:21:07.870Z,38.046,142.176,45.4,4.8,mb,88,111.8,,1.14,us,usp000hxt7,2014-11-07T01:44:13.316Z,"87 km ESE of Ishinomaki, Japan",earthquake,,6.5,,32,reviewed,us,us
2011-03-17T22:22:13.930Z,37.963,142.716,35,4.2,mb,27,135.2,,0.76,us,usp000hxr1,2014-11-07T01:44:12.908Z,"133 km ESE of Ishinomaki, Japan",earthquake,,,,3,reviewed,us,us
2011-03-17T22:01:12.520Z,38.115,141.954,27.8,4,mb,26,129.5,,0.58,us,usp000hxqz,2014-11-07T01:44:12.904Z,"66 km ESE of Ishinomaki, Japan",earthquake,,21.9,,2,reviewed,us,us
2011-03-17T19:02:56.120Z,38.239,142.286,45.9,5,mb,61,121.5,,0.89,us,usp000hxqc,2014-11-07T01:44:12.783Z,"88 km ESE of Ishinomaki, Japan",earthquake,,6.8,,15,reviewed,us,us
2011-03-17T18:17:29.120Z,38.334,142.328,28.4,4.5,mb,46,121.6,,0.85,us,usp000hxq5,2014-11-07T01:44:12.711Z,"90 km E of Ishinomaki, Japan",earthquake,,14.1,,7,reviewed,us,us
2011-03-17T15:45:17.420Z,38.504,142.265,52.4,4.7,mb,35,129.9,,0.8,us,usp000hxph,2014-11-07T01:44:12.598Z,"78 km SE of ?funato, Japan",earthquake,,7.3,,5,reviewed,us,us
2011-03-17T13:02:59.940Z,38.346,142.061,35,4.4,mb,22,129.8,,0.8,us,usp000hxp0,2014-11-07T01:44:12.521Z,"66 km E of Ishinomaki, Japan",earthquake,,,,3,reviewed,us,us
2011-03-17T08:44:53.400Z,38.428,142.029,43.5,4.8,mb,158,65.3,,0.78,us,usp000hxn6,2014-11-07T01:44:12.320Z,"63 km E of Ishinomaki, Japan",earthquake,,5.1,,97,reviewed,us,us
2011-03-17T03:43:58.080Z,38.187,142.75,36.3,4.5,mb,75,85.6,,1.04,us,usp000hxma,2014-11-07T01:44:12.018Z,"129 km ESE of Ishinomaki, Japan",earthquake,,7.2,,31,reviewed,us,us
2011-03-16T23:03:13.500Z,38.694,142.1,35,4.8,mb,80,130.2,,0.89,us,usp000hxka,2014-11-07T01:44:11.727Z,"53 km SE of ?funato, Japan",earthquake,,,,31,reviewed,us,us
2011-03-16T21:32:42.240Z,37.966,142.664,13.8,4.6,mb,60,129.3,,1.01,us,usp000hxjs,2014-11-07T01:44:11.597Z,"129 km ESE of Ishinomaki, Japan",earthquake,,19,,15,reviewed,us,us
2011-03-16T13:26:37.070Z,38.768,142.252,35,4.1,mb,15,155.4,,1.21,us,usp000hxgn,2014-11-07T01:44:10.837Z,"57 km SE of ?funato, Japan",earthquake,,,,2,reviewed,us,us
2011-03-16T05:16:26.590Z,37.923,142.582,21.4,4,mb,24,129.2,,0.5,us,usp000hxfa,2014-11-07T01:44:10.577Z,"124 km ESE of Ishinomaki, Japan",earthquake,,15.8,,1,reviewed,us,us
2011-03-16T00:29:04.260Z,38.314,142.896,24.6,4.8,mb,64,123.5,,0.95,us,usp000hxeh,2014-11-07T01:44:10.413Z,"132 km SE of ?funato, Japan",earthquake,,13.6,,14,reviewed,us,us
2011-03-15T20:44:40.900Z,38.791,142.422,3.6,4.7,mb,32,135.8,,0.93,us,usp000hxdy,2014-11-07T01:44:10.244Z,"68 km ESE of ?funato, Japan",earthquake,,21,,6,reviewed,us,us
2011-03-15T20:03:51.370Z,38.394,142.293,35,4.7,mb,34,121.1,,0.63,us,usp000hxdv,2014-11-07T01:44:10.180Z,"86 km E of Ishinomaki, Japan",earthquake,,,,7,reviewed,us,us
2011-03-15T19:01:30.540Z,38.132,141.934,10,5.4,mwc,322,46.6,,0.79,us,usp000hxdh,2014-11-07T01:44:10.119Z,"63 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-15T16:41:14.810Z,38.072,142.076,51.9,4.4,mb,49,121.4,,0.8,us,usp000hxd2,2014-11-07T01:44:10.064Z,"77 km ESE of Ishinomaki, Japan",earthquake,,5.9,,9,reviewed,us,us
2011-03-15T07:08:30.850Z,38.341,142.2,43.8,5,mwc,244,119.9,,0.62,us,usp000hxak,2014-11-07T01:44:09.445Z,"79 km E of Ishinomaki, Japan",earthquake,,3.8,,,reviewed,us,gcmt
2011-03-15T05:40:27.060Z,37.803,142.041,51.4,4.5,mb,63,129.1,,0.92,us,usp000hxa8,2014-11-07T01:44:09.363Z,"94 km SE of Ishinomaki, Japan",earthquake,,6.5,,23,reviewed,us,us
2011-03-14T22:41:36.210Z,38.61,142.058,35.5,4.7,mb,45,114,,1.11,us,usp000hx91,2014-11-07T01:44:09.118Z,"59 km SSE of ?funato, Japan",earthquake,,14.8,,15,reviewed,us,us
2011-03-14T19:32:34.110Z,38.157,142.74,35,4.4,mb,22,127,,0.82,us,usp000hx7y,2014-11-07T01:44:08.948Z,"129 km ESE of Ishinomaki, Japan",earthquake,,,,2,reviewed,us,us
2011-03-14T19:29:23.770Z,38.493,141.915,14.1,4.9,mb,50,82.9,,0.76,us,usp000hx7w,2014-11-07T01:44:08.941Z,"54 km E of Ishinomaki, Japan",earthquake,,18.3,,6,reviewed,us,us
2011-03-14T15:09:23.450Z,38.413,142.789,35,4.4,mb,8,237.9,,0.75,us,usp000hx6h,2014-11-07T01:44:08.693Z,"118 km SE of ?funato, Japan",earthquake,,,,2,reviewed,us,us
2011-03-14T14:50:56.150Z,38.316,142.148,39.3,5.2,mb,89,74.7,,0.71,us,usp000hx69,2014-11-07T01:44:08.653Z,"74 km E of Ishinomaki, Japan",earthquake,,2.3,,38,reviewed,us,us
2011-03-14T10:49:52.820Z,38.316,142.186,49.4,4.4,mb,29,121.1,,0.73,us,usp000hx50,2014-11-07T01:44:08.442Z,"78 km E of Ishinomaki, Japan",earthquake,,8.9,,2,reviewed,us,us
2011-03-14T08:45:16.970Z,37.877,142.422,14.3,4.4,mb,34,99.1,,0.72,us,usp000hx48,2014-11-07T01:44:08.040Z,"115 km ESE of Ishinomaki, Japan",earthquake,,16.9,,10,reviewed,us,us
2011-03-14T08:23:58.380Z,38.058,141.942,53.6,4.6,mb,68,99,,0.98,us,usp000hx45,2014-11-07T01:44:08.032Z,"68 km SE of Ishinomaki, Japan",earthquake,,6.9,,23,reviewed,us,us
2011-03-14T07:30:31.150Z,37.913,142.682,46.8,4.6,mb,29,129.2,,1.22,us,usp000hx3r,2014-11-07T01:44:07.990Z,"133 km ESE of Ishinomaki, Japan",earthquake,,11.5,,4,reviewed,us,us
2011-03-14T06:46:58.690Z,37.909,142.895,35.1,5.1,mwc,308,68.7,,0.64,us,usp000hx3f,2014-11-07T01:44:07.903Z,"150 km ESE of Ishinomaki, Japan",earthquake,,3.7,,,reviewed,us,gcmt
2011-03-14T03:24:42.870Z,37.83,142.658,14.4,4.6,mb,32,129.1,,0.62,us,usp000hx2c,2014-11-07T01:44:07.614Z,"135 km ESE of Ishinomaki, Japan",earthquake,,17.1,,5,reviewed,us,us
2011-03-14T03:01:47.190Z,38.768,142.04,49.1,4.5,mb,26,122.3,,0.42,us,usp000hx24,2014-11-07T01:44:07.535Z,"43 km SE of ?funato, Japan",earthquake,,6.8,,4,reviewed,us,us
2011-03-13T21:17:22.930Z,38.172,142.213,21.7,4.7,mb,39,120,,0.82,us,usp000hwzk,2014-11-07T01:44:07.038Z,"84 km ESE of Ishinomaki, Japan",earthquake,,6,,16,reviewed,us,us
2011-03-13T19:57:57.230Z,38.046,142.762,35,4.4,mb,19,156.5,,1.15,us,usp000hwyz,2014-11-07T01:44:06.931Z,"134 km ESE of Ishinomaki, Japan",earthquake,,,,3,reviewed,us,us
2011-03-13T18:45:15.400Z,38.232,142.208,35,4.8,mb,71,127.3,,0.86,us,usp000hwyh,2014-11-07T01:44:06.836Z,"82 km ESE of Ishinomaki, Japan",earthquake,,,,21,reviewed,us,us
2011-03-13T17:40:30.060Z,37.933,142.595,20,5,mwc,264,52.2,,0.85,us,usp000hwy5,2014-11-07T01:44:06.739Z,"125 km ESE of Ishinomaki, Japan",earthquake,,2.5,,,reviewed,us,gcmt
2011-03-13T16:47:03.170Z,38.031,142.661,31.4,4.2,mb,20,127.8,,0.51,us,usp000hwxq,2014-11-07T01:44:06.604Z,"126 km ESE of Ishinomaki, Japan",earthquake,,24.1,,3,reviewed,us,us
2011-03-13T15:11:59.670Z,37.801,142.811,35,4.8,mb,16,136.1,,0.62,us,usp000hwx3,2014-11-07T01:44:06.493Z,"149 km ESE of Ishinomaki, Japan",earthquake,,,,4,reviewed,us,us
2011-03-13T14:41:20.510Z,38.282,142.791,12,5.1,mb,282,65.6,,0.73,us,usp000hwwu,2014-11-07T01:44:06.280Z,"128 km SE of ?funato, Japan",earthquake,,2.7,,204,reviewed,us,us
2011-03-13T13:49:29.260Z,37.828,142.279,42.4,4.3,mb,15,212.8,,0.47,us,usp000hwwd,2014-11-07T01:44:06.231Z,"107 km SE of Ishinomaki, Japan",earthquake,,26.2,,3,reviewed,us,us
2011-03-13T13:01:10.780Z,38.292,142.406,35,4.7,mb,39,129.6,,1.03,us,usp000hww4,2014-11-07T01:44:06.197Z,"97 km E of Ishinomaki, Japan",earthquake,,,,10,reviewed,us,us
2011-03-13T11:27:32.600Z,38.711,141.94,50.6,4.7,mb,118,133.2,,0.96,us,usp000hwv6,2014-11-07T01:44:05.420Z,"44 km SSE of ?funato, Japan",earthquake,,6.1,,77,reviewed,us,us
2011-03-13T05:55:08.790Z,38.343,142.09,44.7,4.9,mb,209,112,,0.65,us,usp000hwss,2014-11-07T01:44:04.783Z,"69 km E of Ishinomaki, Japan",earthquake,,3.8,,133,reviewed,us,us
2011-03-13T04:02:12.960Z,38.031,142.556,25.9,4.9,mb,226,67.3,,0.7,us,usp000hwrt,2014-11-07T01:44:04.559Z,"118 km ESE of Ishinomaki, Japan",earthquake,,7.5,,153,reviewed,us,us
2011-03-13T03:45:42.260Z,38.045,142.541,22,4.9,mb,221,54.1,,0.73,us,usp000hwrk,2014-11-07T01:44:04.512Z,"116 km ESE of Ishinomaki, Japan",earthquake,,2.1,,146,reviewed,us,us
2011-03-13T01:56:03.950Z,37.914,142.575,10.8,4.4,mb,32,135.7,,0.63,us,usp000hwqc,2014-11-07T01:44:04.235Z,"124 km ESE of Ishinomaki, Japan",earthquake,,16.2,,12,reviewed,us,us
2011-03-13T00:43:17.970Z,38.038,142.712,32.3,5,mb,179,92,,0.7,us,usp000hwps,2014-11-07T01:44:04.034Z,"130 km ESE of Ishinomaki, Japan",earthquake,,3,,99,reviewed,us,us
2011-03-12T23:20:41.040Z,37.998,142.282,23.5,5.4,mwc,316,47.4,,0.76,us,usp000hwnn,2014-11-07T01:44:03.796Z,"97 km ESE of Ishinomaki, Japan",earthquake,,1.6,,,reviewed,us,gcmt
2011-03-12T20:21:39.360Z,37.93,142.348,35,4.5,mb,45,121.1,,0.87,us,usp000hwkh,2014-11-07T01:44:03.388Z,"106 km ESE of Ishinomaki, Japan",earthquake,,,,7,reviewed,us,us
2011-03-12T19:59:00.090Z,38.047,142.827,15.3,4.8,mb,145,121.1,,0.8,us,usp000hwk9,2014-11-07T01:44:03.335Z,"139 km ESE of Ishinomaki, Japan",earthquake,,3,,93,reviewed,us,us
2011-03-12T17:40:56.450Z,38.716,142.505,27.6,4.7,mb,126,122,,0.89,us,usp000hwj7,2014-11-07T01:44:03.158Z,"78 km ESE of ?funato, Japan",earthquake,,3.6,,74,reviewed,us,us
2011-03-12T17:10:32.560Z,38.028,142.793,28.3,4.7,mb,46,129.7,,1,us,usp000hwhz,2014-11-07T01:44:03.065Z,"137 km ESE of Ishinomaki, Japan",earthquake,,13.4,,9,reviewed,us,us
2011-03-12T17:04:31.560Z,38.655,142.206,47.2,4.8,mb,39,121.6,,0.96,us,usp000hwhw,2014-11-07T01:44:03.055Z,"62 km SE of ?funato, Japan",earthquake,,6.7,,4,reviewed,us,us
2011-03-12T15:38:57.930Z,38.333,142.734,41.4,4.7,mb,127,121.5,,0.98,us,usp000hwh4,2014-11-07T01:44:02.930Z,"120 km SE of ?funato, Japan",earthquake,,6.5,,70,reviewed,us,us
2011-03-12T15:24:33.360Z,38.303,142.272,35,4.1,mb,36,121.6,,1.26,us,usp000hwh1,2014-11-07T01:44:02.922Z,"85 km E of Ishinomaki, Japan",earthquake,,,,7,reviewed,us,us
2011-03-12T14:03:31.310Z,38.791,142.549,35,5.6,mwc,330,34.6,,0.86,us,usp000hwgb,2022-07-19T08:13:51.450Z,"78 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-12T11:20:16.450Z,38.719,142.433,27.9,4.9,mb,122,124.9,,0.88,us,usp000hwek,2014-11-07T01:44:02.277Z,"73 km ESE of Ōfunato, Japan",earthquake,,10.3,,52,reviewed,us,us
2011-03-12T10:17:29.860Z,37.897,142.725,35,4.4,mb,46,122.5,,0.91,us,usp000hwdz,2014-11-07T01:44:02.023Z,"137 km ESE of Ishinomaki, Japan",earthquake,,,,7,reviewed,us,us
2011-03-12T09:47:59.770Z,38.158,142.291,41.9,4.8,mb,99,178.9,,0.64,us,usp000hwdr,2014-11-07T01:44:01.971Z,"91 km ESE of Ishinomaki, Japan",earthquake,,4.6,,43,reviewed,us,us
2011-03-12T09:37:38.780Z,38.486,142.753,35,4.6,mb,27,126.9,,1.19,us,usp000hwdm,2014-11-07T01:44:01.947Z,"111 km SE of ?funato, Japan",earthquake,,,,5,reviewed,us,us
2011-03-12T08:30:23.650Z,38.197,142.703,47.8,4.9,mb,201,69.3,,0.79,us,usp000hwcs,2014-11-07T01:44:01.750Z,"125 km ESE of Ishinomaki, Japan",earthquake,,4.7,,130,reviewed,us,us
2011-03-12T07:07:32.980Z,38.351,142.124,41.6,4.9,mb,223,54.5,,0.74,us,usp000hwbm,2022-07-19T08:12:17.814Z,"72 km E of Ishinomaki, Japan",earthquake,,4.6,,150,reviewed,us,us
2011-03-12T06:49:12.480Z,38.655,142.539,31.9,4.8,mb,90,122,,1.01,us,usp000hwbc,2014-11-07T01:44:01.456Z,"85 km ESE of ?funato, Japan",earthquake,,13,,49,reviewed,us,us
2011-03-12T05:33:13.590Z,38.227,142.521,35,4.7,mb,39,115.9,,1.41,us,usp000hwaf,2014-11-07T01:44:01.087Z,"108 km ESE of Ishinomaki, Japan",earthquake,,15.3,,10,reviewed,us,us
2011-03-12T05:31:43.210Z,38.383,142.303,35,4.5,mb,18,97.9,,0.69,us,usp000hwae,2014-11-07T01:44:01.085Z,"87 km E of Ishinomaki, Japan",earthquake,,,,9,reviewed,us,us
2011-03-12T05:29:39.290Z,37.806,142.414,35,4.1,mb,11,178.4,,0.64,us,usp000hwac,2014-11-07T01:44:01.080Z,"118 km SE of Ishinomaki, Japan",earthquake,,,,2,reviewed,us,us
2011-03-12T05:01:30.610Z,38.029,142.456,22.9,4.8,mb,53,121.6,,0.89,us,usp000hwa2,2014-11-07T01:44:01.036Z,"109 km ESE of Ishinomaki, Japan",earthquake,,15.4,,26,reviewed,us,us
2011-03-12T03:57:40.580Z,38.141,142.671,35,4.5,mb,46,129.4,,0.97,us,usp000hw9d,2014-11-07T01:44:00.892Z,"123 km ESE of Ishinomaki, Japan",earthquake,,,,16,reviewed,us,us
2011-03-12T02:30:02.820Z,38.486,142.064,46.2,4.5,mb,39,107.8,,0.67,us,usp000hw8a,2014-11-07T01:44:00.595Z,"67 km E of Ishinomaki, Japan",earthquake,,12.8,,13,reviewed,us,us
2011-03-12T01:34:09.620Z,38.751,142.831,22.3,5.8,mwc,414,23.9,,0.75,us,usp000hw7h,2022-04-08T22:03:01.261Z,"101 km SE of Kamaishi, Japan",earthquake,,6.5,,,reviewed,us,gcmt
2011-03-12T01:33:39.060Z,38.124,142.87,12.5,4.6,mb,53,121.2,,0.81,us,usp000hw7g,2014-11-07T01:44:00.334Z,"141 km ESE of Ishinomaki, Japan",earthquake,,20.5,,20,reviewed,us,us
2011-03-12T01:17:00.680Z,38.053,142.677,20.8,5.4,mb,294,65.1,,0.72,us,usp000hw77,2014-11-07T01:44:00.234Z,"127 km ESE of Ishinomaki, Japan",earthquake,,7.3,,207,reviewed,us,us
2011-03-12T00:55:08.540Z,37.965,142.658,46.3,4.1,mb,20,136,,0.76,us,usp000hw6w,2014-11-07T01:44:00.174Z,"129 km ESE of Ishinomaki, Japan",earthquake,,13.5,,3,reviewed,us,us
2011-03-12T00:40:32.750Z,38.328,142.274,13.4,4.8,mb,60,121.4,,0.67,us,usp000hw6p,2014-11-07T01:44:00.110Z,"85 km E of Ishinomaki, Japan",earthquake,,13.8,,25,reviewed,us,us
2011-03-12T00:16:05.720Z,37.876,142.525,34.7,4.2,mb,33,77.9,,1.03,us,usp000hw69,2014-11-07T01:44:00.052Z,"123 km ESE of Ishinomaki, Japan",earthquake,,23.5,,8,reviewed,us,us
2011-03-11T23:37:42.260Z,37.881,142.573,35,4.3,mb,32,90.5,,0.66,us,usp000hw5n,2014-11-07T01:43:59.916Z,"126 km ESE of Ishinomaki, Japan",earthquake,,,,18,reviewed,us,us
2011-03-11T23:14:26.760Z,37.949,142.713,35,4,mb,14,156.4,,1.31,us,usp000hw57,2014-11-07T01:43:59.834Z,"134 km ESE of Ishinomaki, Japan",earthquake,,,,3,reviewed,us,us
2011-03-11T23:09:38.630Z,38.173,142.477,35,4.1,mb,27,180.3,,0.62,us,usp000hw52,2014-11-07T01:43:59.819Z,"106 km ESE of Ishinomaki, Japan",earthquake,,,,16,reviewed,us,us
2011-03-11T22:29:44.710Z,38.368,142.679,44.6,4.6,mb,86,129.7,,0.86,us,usp000hw4j,2014-11-07T01:43:59.697Z,"114 km SE of ?funato, Japan",earthquake,,5.3,,39,reviewed,us,us
2011-03-11T22:04:13.140Z,38.282,142.251,69.2,5.4,mb,34,65.9,,0.85,us,usp000hw45,2014-11-07T01:43:59.652Z,"84 km E of Ishinomaki, Japan",earthquake,,15.4,,5,reviewed,us,us
2011-03-11T21:24:47.100Z,38.518,141.991,36.8,4,mb,34,97.9,,0.91,us,usp000hw3e,2014-11-07T01:43:59.529Z,"61 km E of Ishinomaki, Japan",earthquake,,10.3,,17,reviewed,us,us
2011-03-11T20:43:39.390Z,38.279,142.363,35,4.9,mb,21,146,,0.89,us,usp000hw2s,2014-11-07T01:43:59.444Z,"94 km E of Ishinomaki, Japan",earthquake,,,,4,reviewed,us,us
2011-03-11T20:42:38.600Z,38.275,142.257,10,5,mb,41,121.3,,0.74,us,usp000hw2r,2014-11-07T01:43:59.429Z,"85 km E of Ishinomaki, Japan",earthquake,,,,9,reviewed,us,us
2011-03-11T20:36:10.270Z,37.829,142.828,25.8,5.5,mb,308,28.6,,0.86,us,usp000hw2n,2022-04-08T21:38:15.068Z,"149 km ESE of Ishinomaki, Japan",earthquake,,8.7,,209,reviewed,us,us
2011-03-11T20:06:59.600Z,38.747,142.453,20.9,4.4,mb,21,184.1,,1.15,us,usp000hw25,2014-11-07T01:43:59.156Z,"73 km ESE of ?funato, Japan",earthquake,,28.1,,4,reviewed,us,us
2011-03-11T16:56:44.260Z,38.181,142.33,35,4.8,mb,65,121.5,,0.97,us,usp000hvzc,2014-11-07T01:43:58.306Z,"93 km ESE of Ishinomaki, Japan",earthquake,,,,17,reviewed,us,us
2011-03-11T16:42:22.590Z,38.384,142.862,42.1,4.7,mb,104,114.7,,1.03,us,usp000hvz4,2014-11-07T01:43:58.150Z,"125 km SE of ?funato, Japan",earthquake,,6.4,,38,reviewed,us,us
2011-03-11T16:31:07.150Z,38.797,142.842,35,4.5,mb,53,122,,1.29,us,usp000hvyz,2014-11-07T01:43:58.098Z,"99 km ESE of Kamaishi, Japan",earthquake,,,,10,reviewed,us,us
2011-03-11T15:38:33.820Z,38.79,142.756,35,4.3,mb,24,135.1,,0.81,us,usp000hvya,2014-11-07T01:43:57.926Z,"93 km SE of Kamaishi, Japan",earthquake,,,,2,reviewed,us,us
2011-03-11T15:04:23.680Z,38.028,142.892,9.7,4.9,mb,57,121.1,,1.12,us,usp000hvxv,2014-11-07T01:43:57.728Z,"145 km ESE of Ishinomaki, Japan",earthquake,,20.8,,10,reviewed,us,us
2011-03-11T13:55:28.870Z,37.995,142.895,47.4,5.2,mb,307,48.5,,1.12,us,usp000hvww,2014-11-07T01:43:57.364Z,"147 km ESE of Ishinomaki, Japan",earthquake,,5.6,,198,reviewed,us,us
2011-03-11T12:54:53.250Z,38.499,141.976,50.9,5.4,mb,352,53.1,,0.74,us,usp000hvvz,2022-04-08T22:02:46.424Z,"59 km E of Ishinomaki, Japan",earthquake,,3.5,,168,reviewed,us,us
2011-03-11T12:33:18.180Z,38.059,142.695,50.9,5.4,mb,145,99,,1.02,us,usp000hvvp,2014-11-07T01:43:56.916Z,"128 km ESE of Ishinomaki, Japan",earthquake,,5.7,,46,reviewed,us,us
2011-03-11T12:12:54.800Z,38.055,142.548,35,5.9,mb,464,15.4,,0.74,us,usp000hvvd,2022-04-08T22:02:44.792Z,"116 km ESE of Ishinomaki, Japan",earthquake,,,,292,reviewed,us,us
2011-03-11T11:28:50.830Z,38.504,142.162,27.7,5.2,mb,75,99.9,,0.71,us,usp000hvum,2014-11-07T01:43:56.564Z,"73 km SSE of ?funato, Japan",earthquake,,9.7,,21,reviewed,us,us
2011-03-11T11:06:07.560Z,38.004,142.605,35,5,mb,30,129.3,,0.66,us,usp000hvu8,2014-11-07T01:43:56.418Z,"123 km ESE of Ishinomaki, Japan",earthquake,,,,5,reviewed,us,us
2011-03-11T10:21:55.670Z,37.97,142.863,35,5.1,mb,24,82.8,,0.43,us,usp000hvth,2014-11-07T01:43:56.213Z,"145 km ESE of Ishinomaki, Japan",earthquake,,,,6,reviewed,us,us
2011-03-11T09:58:31.090Z,37.876,142.702,35,4.8,mb,27,129.1,,1.08,us,usp000hvt5,2014-11-07T01:43:56.098Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-11T09:45:05.020Z,37.848,142.637,35,4.6,mb,34,135.3,,0.74,us,usp000hvsw,2014-11-07T01:43:56.041Z,"133 km ESE of Ishinomaki, Japan",earthquake,,,,7,reviewed,us,us
2011-03-11T09:27:42.240Z,38.298,142.159,68.1,5.3,mb,180,65.1,,0.96,us,usp000hvsn,2014-11-07T01:43:55.958Z,"76 km E of Ishinomaki, Japan",earthquake,,5,,85,reviewed,us,us
2011-03-11T08:56:07.620Z,38.797,142.292,34.7,4.9,mb,73,126,,0.98,us,usp000hvrx,2014-11-07T01:43:55.825Z,"58 km ESE of ?funato, Japan",earthquake,,18.8,,39,reviewed,us,us
2011-03-11T08:27:51.600Z,38.017,142.657,42.8,6,mb,362,32.2,,1.09,us,usp000hvrf,2022-04-08T22:18:15.531Z,"126 km ESE of Ishinomaki, Japan",earthquake,,5.9,,258,reviewed,us,us
2011-03-11T07:40:53.350Z,38.345,142.191,16.1,5.3,mb,86,73.6,,0.73,us,usp000hvqt,2014-11-07T01:43:55.318Z,"78 km E of Ishinomaki, Japan",earthquake,,13.1,,46,reviewed,us,us
2011-03-11T07:10:59.890Z,37.879,142.681,33.7,5.8,mb,315,35.5,,0.85,us,usp000hvqd,2022-04-08T22:19:41.342Z,"134 km ESE of Ishinomaki, Japan",earthquake,,8.7,,226,reviewed,us,us
2011-03-11T07:03:00.000Z,37.924,142.802,19.1,5.6,mb,115,68.8,,0.8,us,usp000hvq7,2022-04-08T22:18:52.640Z,"142 km ESE of Ishinomaki, Japan",earthquake,,14.9,,56,reviewed,us,us
2011-03-11T06:48:45.590Z,37.961,142.724,11.7,6.2,mb,323,29.1,,0.67,us,usp000hvpx,2022-04-08T21:45:44.329Z,"134 km ESE of Ishinomaki, Japan",earthquake,,7.8,,239,reviewed,us,us
2011-03-11T06:21:32.700Z,38.29,142.813,51.7,6.2,mb,98,98.6,,0.67,us,usp000hvpe,2022-04-08T21:41:15.803Z,"128 km SE of ?funato, Japan",earthquake,,8,,55,reviewed,us,us
2011-03-11T06:00:39.300Z,38.095,142.492,40.6,6.2,mb,43,122.6,,1,us,usp000hvnz,2022-05-09T19:15:40.093Z,"110 km ESE of Ishinomaki, Japan",earthquake,,18.6,,15,reviewed,us,us
2011-03-11T05:46:24.120Z,38.297,142.373,29,9.1,mww,541,9.5,,1.16,official,official20110311054624120_30,2022-10-31T18:28:46.919Z,"2011 Great Tohoku Earthquake, Japan",earthquake,,,,,reviewed,us,official
2011-03-09T21:24:01.680Z,38.296,142.808,15,6.5,mwc,224,39.6,,0.99,us,usp000hvkh,2022-04-08T21:40:04.993Z,"128 km SE of ?funato, Japan",earthquake,,10.5,,,reviewed,us,gcmt
2011-03-09T21:22:17.580Z,38.345,142.648,23,6,mwc,395,65.6,,1.04,us,usp000hvkg,2022-07-19T07:46:43.367Z,"114 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-09T21:00:59.110Z,38.266,142.739,41.8,4.9,mb,102,90.5,,0.87,us,usp000hvkf,2014-11-07T01:43:53.839Z,"126 km SE of ?funato, Japan",earthquake,,7.2,,57,reviewed,us,us
2011-03-09T18:16:16.440Z,38.315,142.434,22,6,mww,411,29.7,,1.14,us,usp000hvk6,2022-07-19T07:45:13.257Z,"99 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
2011-03-09T04:45:55.170Z,38.466,142.702,40.7,5.3,mb,328,52.2,,0.92,us,usp000hvj3,2022-04-08T21:36:43.434Z,"108 km SE of ?funato, Japan",earthquake,,4.4,,225,reviewed,us,us
2011-03-09T04:05:54.980Z,38.655,142.753,35,5.2,mb,135,99.9,,1.36,us,usp000hvhw,2014-11-07T01:43:53.345Z,"101 km ESE of ?funato, Japan",earthquake,,,,69,reviewed,us,us
2011-03-09T03:05:52.240Z,38.277,142.842,41.9,4.6,mb,39,135.2,,0.74,us,usp000hvhq,2014-11-07T01:43:53.302Z,"131 km SE of ?funato, Japan",earthquake,,6.6,,4,reviewed,us,us
2011-03-09T02:45:20.330Z,38.435,142.842,32,7.3,mww,550,17.4,,0.98,us,usp000hvhj,2022-07-19T07:40:29.766Z,"120 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
2011-02-15T19:06:51.390Z,38.387,142.796,10,5.1,mwc,192,120,,1.37,us,usp000hujt,2014-11-07T01:43:40.560Z,"120 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,gcmt
